"features","nn_type","arch","look_back","act_fun","batch_size","epochs","units","dropout","optimizer","mae","rmse","r2"
"x3","LSTM","single",4,"sigmoid&tanh",8,150,50,0.1,"rmsprop",0.219281902021951,0.271375119177434,0.310755690768609
"x3","LSTM","multi",4,"sigmoid&tanh",8,150,50,0.1,"rmsprop",0.222534875773355,0.287889795230548,0.224314494518282
"x3","LSTM","deep",4,"sigmoid&tanh",8,150,50,0.1,"rmsprop",0.30423142562383,0.376078882526129,-0.323704453785083
"x3","FF","single",0,"tanh",8,150,30,0.1,"rmsprop",0.317509356616408,0.41620618533108,-0.630546800533458
"x3","FF","multi",0,"tanh",8,150,30,0.1,"rmsprop",0.313628919649591,0.395765857541559,-0.47432374035322
"x3","FF","deep",0,"tanh",8,150,30,0.1,"rmsprop",0.320740438479652,0.39542469122379,-0.471782981501313
"x3","LSTM","single",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.215835262527794,0.273066619455938,0.30213669593311
"x3","LSTM","multi",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.301122718438855,0.372834702712689,-0.300965537593777
"x3","LSTM","deep",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.295213538600051,0.366334730049862,-0.25599908123556
"x3","FF","single",0,"tanh",8,150,50,0.1,"rmsprop",0.323689888700648,0.394734265232029,-0.46664789447549
"x3","FF","multi",0,"tanh",8,150,50,0.1,"rmsprop",0.307703276232392,0.422493853249385,-0.680184594026508
"x3","FF","deep",0,"tanh",8,150,50,0.1,"rmsprop",0.315683246467997,0.433476617944238,-0.768673060818419
"x3","LSTM","single",3,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.291473978714704,0.362350016363607,-0.274323949312002
"x3","LSTM","multi",3,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.296363360143264,0.36801638321089,-0.314490889336911
"x3","LSTM","deep",3,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.298954377638966,0.369538952183797,-0.325390095288735
"x3","FF","single",0,"tanh",8,200,30,0.1,"rmsprop",0.324640802701119,0.396097266492686,-0.476793931504417
"x3","FF","multi",0,"tanh",8,200,30,0.1,"rmsprop",0.311981619624764,0.38198321057327,-0.373424396959919
"x3","FF","deep",0,"tanh",8,200,30,0.1,"rmsprop",0.320607081368058,0.440414526755442,-0.82574230678309
"x3","FF","single",0,"relu",8,150,50,0.1,"rmsprop",0.283175985522617,0.349172208660713,-0.147613235846758
"x3","FF","multi",0,"relu",8,150,50,0.1,"rmsprop",0.286958896624594,0.351932058226033,-0.165826350802312
"x3","FF","deep",0,"relu",8,150,50,0.1,"rmsprop",0.283577986069073,0.346093577969977,-0.127465573604974
"x3","FF","single",0,"relu",32,200,30,0.1,"rmsprop",0.280093572544604,0.342355495970946,-0.10324207590098
"x3","FF","multi",0,"relu",32,200,30,0.1,"rmsprop",0.27979832193012,0.343335935822531,-0.10957006739452
"x3","FF","deep",0,"relu",32,200,30,0.1,"rmsprop",0.284914491829822,0.349596299680555,-0.150402621796681
"x3","FF","single",0,"relu",16,150,50,0.1,"rmsprop",0.283437274900625,0.347854466806248,-0.138967619734711
"x3","FF","multi",0,"relu",16,150,50,0.1,"rmsprop",0.281034359840104,0.345969753520164,-0.126658954592291
"x3","FF","deep",0,"relu",16,150,50,0.1,"rmsprop",0.285043736803084,0.350377998036936,-0.155552980780604
"x3","LSTM","single",4,"sigmoid&tanh",32,150,30,0.1,"rmsprop",0.214817637490022,0.270755242713696,0.313900845469662
"x3","LSTM","multi",4,"sigmoid&tanh",32,150,30,0.1,"rmsprop",0.304640228664994,0.376387383376011,-0.325877037571382
"x3","LSTM","deep",4,"sigmoid&tanh",32,150,30,0.1,"rmsprop",0.308015304279218,0.379842547674318,-0.350331363750065
"x3","FF","single",0,"relu",16,100,30,0.1,"rmsprop",0.280731001503815,0.342908216857281,-0.106807242421542
"x3","FF","multi",0,"relu",16,100,30,0.1,"rmsprop",0.285575479276527,0.351329421734654,-0.161837126421457
"x3","FF","deep",0,"relu",16,100,30,0.1,"rmsprop",0.282312311736295,0.346046089062719,-0.127156186559944
"x3","LSTM","single",2,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.305521527070868,0.378184314622157,-0.378416190321755
"x3","LSTM","multi",2,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.308965984497535,0.382571140824274,-0.410580100832637
"x3","LSTM","deep",2,"sigmoid&tanh",16,100,50,0.1,"rmsprop",0.306865951233684,0.379350797291087,-0.386932557917409
"x3","LSTM","single",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.216022556416747,0.270845901707767,0.313441305169127
"x3","LSTM","multi",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.306512994281723,0.379104369663825,-0.345088052487107
"x3","LSTM","deep",4,"sigmoid&tanh",16,200,30,0.1,"rmsprop",0.309484724405069,0.381270048103516,-0.360499896491824
"x3","LSTM","single",3,"sigmoid&tanh",8,200,30,0.1,"rmsprop",0.300474924973616,0.373791640918,-0.356071050642549
"x3","LSTM","multi",3,"sigmoid&tanh",8,200,30,0.1,"rmsprop",0.300288440528591,0.372573948668495,-0.347250160263042
"x3","LSTM","deep",3,"sigmoid&tanh",8,200,30,0.1,"rmsprop",0.294250568097282,0.365295399675163,-0.295124981891582
"x3","LSTM","single",4,"sigmoid&tanh",16,100,30,0.2,"rmsprop",0.299421637983625,0.371852373383439,-0.294119109324625
"x3","LSTM","multi",4,"sigmoid&tanh",16,100,30,0.2,"rmsprop",0.302613083006446,0.373920827323042,-0.308556402047189
"x3","LSTM","deep",4,"sigmoid&tanh",16,100,30,0.2,"rmsprop",0.302667650772177,0.373622615838701,-0.306470019526416
"x3","FF","single",0,"relu",8,100,30,0.2,"rmsprop",0.282522246745775,0.344964608196176,-0.120121903840107
"x3","FF","multi",0,"relu",8,100,30,0.2,"rmsprop",0.276125731575041,0.338317817279534,-0.0773726561184924
"x3","FF","deep",0,"relu",8,100,30,0.2,"rmsprop",0.285991152383436,0.351200796896972,-0.160986564261312
"x3","FF","single",0,"tanh",32,100,30,0.2,"rmsprop",0.328410406476313,0.399633640138698,-0.503281407767217
"x3","FF","multi",0,"tanh",32,100,30,0.2,"rmsprop",0.318698277054698,0.408102299749157,-0.567668719452444
